0.2719,0.288,0.44418,0.27347,0.21538,0.13442,0.17241,0.24923,0.19915,0.18835
0.28825,0.21458,0.12328,0.11919,0.17435,0.14849,0.15636,0.12056,0.1456,0.10769
0.20598,0.20962,0.18127,0.15683,0.19596,0.15928,0.17799,0.14669,0.19444,0.14715
0.15829,0.18601,0.12001,0.15879,0.15654,0.15416,0.13651,0.17355,0.12146,0.14223
0.1975,0.14181,0.1474,0.14351,0.16066,0.17338,0.16338,0.18718,0.20087,0.16813
