0.44138,0.4178,0.33705,0.45032,0.30208,0.35437,0.4095,0.18201,0.23195,0.2229,0.46916,0.29193,0.38175,0.33723,0.3915,0.85097,0.12958,0.14517,0.1848,0.12013
0.38051,0.45921,0.45808,0.21778,0.50836,0.40171,0.65077,0.40724,0.42275,0.41112,0.30165,0.29445,0.46579,0.3208,0.42737,0.21159,0.19993,0.18928,0.18274,0.12422
0.1993,0.32154,0.24719,0.20371,0.23489,0.23597,0.21765,0.17016,0.16965,0.2247,0.24048,0.232,0.26071,0.2103,0.27201,0.23854,0.16607,0.13415,0.10009,0.1198
0.37963,0.43105,0.27228,0.44629,0.45517,0.42328,0.71463,0.37983,0.28648,0.19796,0.49153,0.37576,0.29254,0.50836,0.34702,0.21608,0.24959,0.19503,0.13623,0.11812
0.64488,0.44989,0.71379,0.44524,0.51838,0.51501,0.42443,0.59516,0.34181,0.52022,0.38747,0.49246,0.41346,0.46618,0.40079,0.3193,0.26178,0.26042,0.16671,0.12588
0.28301,0.24858,0.25333,0.24083,0.25509,0.26608,0.20671,0.21981,0.2139,0.25426,0.23535,0.18884,0.24536,0.25916,0.27113,0.16157,0.17937,0.12597,0.15177,0.14096
