0.30205,0.24925,0.26661,0.22638,0.24335,0.33611,0.27527,0.27223
0.21487,0.28807,0.36066,0.27408,0.23255,0.20954,0.18894,0.28968
0.23926,0.23212,0.1941,0.2627,0.21599,0.16921,0.19528,0.26004
0.33875,0.95141,0.25159,0.3402,0.43727,0.23222,0.1941,0.50988
0.31643,0.32502,0.27518,0.21468,0.25235,0.20787,0.20216,0.34888
0.24501,0.1637,0.21606,0.22595,0.21586,0.17562,0.17331,0.21773
