2.6245,4.4184,4.7716,4.5369,5.0276,3.664,4.2181,4.6189,4.7406,4.5883,5.3313,5.436,4.2774,4.8771,4.5184,3.0041,5.4901,6.1102,5.0235,5.589
1.9912,4.1947,4.307,1.6713,2.5933,3.6278,3.6055,3.5112,2.1679,2.2651,2.1427,2.3647,3.7577,2.0371,3.2596,2.7126,1.8093,2.0521,1.6421,2.2198
1.0099,1.24,1.0025,1.3489,1.1689,1.4042,1.3157,1.5869,1.195,1.3264,1.2431,1.3778,1.4926,1.1134,1.4128,1.2973,1.1842,1.3046,1.072,1.3619
