4.3605,4.7551,4.8136,4.0431,3.253,2.7294,5.5986,4.3598,4.7733,3.9696
1.5115,4.0967,2.6367,2.5568,3.4266,4.2259,2.8388,2.8926,4.9409,3.792
1.4114,1.4949,1.3816,1.7298,1.2505,1.6129,1.1918,1.0695,2.0906,1.6558
