1.3947,3.3525,2.6484,7.2508,3.5147,4.9141,3.493,3.4085,6.0427,5.4685
2.6036,2.5631,4.6017,2.0877,1.7983,3.8493,3.4547,3.4146,2.7353,4.1787
0.88836,1.4459,1.3559,1.6888,1.1013,1.4204,1.0474,1.4371,1.6262,1.6512
