5.9288,7.5139,6.3093,9.1011,7.5856,6.9931,8.3088,8.1658,7.0847,4.9713
2.8822,4.509,4.4671,3.6581,3.249,1.9996,2.3896,3.61,2.2061,6.6272
1.8778,1.6314,1.5875,1.6634,1.6941,2.1377,1.8002,1.5072,1.5476,1.6461
