0.37832,0.3596,0.37738,0.3185,0.32753,0.43942,0.24814,0.39949,0.43977,0.34504,0.32435,0.28718,0.34231,0.32464,0.42881
0.21086,0.33871,0.30136,0.25181,0.24132,0.39064,0.31691,0.31704,0.38919,0.25937,0.278,0.19347,0.35308,0.23177,0.20456
0.26806,0.33559,0.19658,0.24206,0.24925,0.23642,0.24578,0.25424,0.20017,0.30733,0.22452,0.27457,0.35515,0.30503,0.29355
0.50345,0.39882,0.27979,0.33134,0.38817,0.20666,0.31047,0.26573,0.31013,0.41046,0.43321,0.37783,0.37328,0.36135,0.36937
0.38751,0.40395,0.30595,0.20759,0.32697,0.22714,0.2638,0.20956,0.44124,0.35235,0.33479,0.44349,0.32769,0.29591,0.39989
0.3177,0.34641,0.24312,0.23814,0.27023,0.2382,0.23985,0.26541,0.23279,0.33928,0.26631,0.28277,0.30011,0.29743,0.30418
