2.741,1.0163,0.94899,1.2511,1.973,1.0179,0.82261,2.6064
1.9621,0.6039,0.95987,0.88717,1.5297,0.83059,0.68633,2.3733
0.7691,0.55468,0.61508,0.57727,1.0882,0.39259,0.43172,0.56813
1.4406,0.98733,2.5631,3.888,3.4775,3.7988,1.4902,1.8986
1.2618,0.69175,1.1935,2.5707,1.5469,2.1364,1.4406,1.2905
0.56584,0.47741,0.65334,1.0401,0.75599,1.2536,0.9076,0.71197
