0.42387,0.28654,0.22126,0.39893,0.42511,0.39993,0.26355,0.57492,0.60933,0.65574
0.35951,0.26608,0.20367,0.20613,0.23505,0.39191,0.28599,0.47181,0.23603,0.31393
0.32887,0.29399,0.27618,0.22906,0.25726,0.31414,0.27336,0.40601,0.35965,0.2685
0.23469,0.28987,0.23218,0.23234,0.30428,0.24764,0.22073,0.23776,0.29755,0.26974
0.15479,0.20768,0.24805,0.22309,0.18964,0.18371,0.24578,0.19406,0.27099,0.3143
