3.9883,4.4505,4.6002,3.8989,3.4474,3.6487,5.1503,4.0707,5.0167,3.9701
1.9197,2.8536,2.3144,2.6174,2.4992,2.0067,2.1964,2.2967,3.5708,3.4362
1.2395,1.4131,1.1722,1.4993,1.0101,1.4975,1.0609,0.89387,1.8286,1.2897
1.9928,2.432,3.3039,3.3828,4.2959,5.4005,3.8886,2.4747,1.2473,3.2607
1.5213,1.5729,1.8669,1.7575,1.7275,2.5065,1.8429,2.7779,0.75624,1.4675
0.68,0.73112,0.64705,1.3001,0.86253,0.94081,0.91533,0.68641,0.56051,1.0031
