7.6984,3.7689,4.9545,5.2264,6.1682,7.1115,5.2466,5.1778,8.6125,8.8225
2.7779,3.6371,7.0035,7.2634,2.5501,2.9865,3.5145,3.0587,2.7517,4.0196
1.6124,1.4496,1.7753,1.916,1.5817,1.7303,1.7913,1.5604,1.4091,1.6017
