0.38024,0.40924,0.32755,0.37642,0.38454,0.30778,0.26005,0.27944,0.30378,0.50804,0.35982,0.35236,0.29866,0.36407,0.26843,0.24616,0.40395,0.2575,0.34382,0.33126
0.21288,0.22665,0.12315,0.10699,0.16095,0.20558,0.098083,0.15698,0.11116,0.1212,0.20976,0.079398,0.22926,0.16767,0.20484,0.24977,0.12641,0.095686,0.19703,0.13807
0.14639,0.14126,0.15001,0.13902,0.15427,0.13819,0.17215,0.1427,0.17931,0.13342,0.1472,0.14767,0.1155,0.16179,0.14157,0.12769,0.13205,0.15542,0.18708,0.20082
0.2002,0.14067,0.20524,0.1665,0.13976,0.16733,0.222,0.12862,0.10801,0.19351,0,0,0,0,0,0,0,0,0,0
0.1237,0.15569,0.12686,0.096429,0.14562,0.14039,0.10054,0.12994,0.16622,0.20821,0,0,0,0,0,0,0,0,0,0
0.081511,0.1077,0.12057,0.10644,0.10858,0.10529,0.10555,0.1149,0.10681,0.085522,0,0,0,0,0,0,0,0,0,0
